Rank,Username,Score,Gold,Legendary cards,NFT,PIXEL,USD (ref.),userId
435,Gondurapsina,993200.0,764000,0,1.3,-,-,350450110
436,TheStarBringer,989424.0,824520,2,-,-,-,479131620
437,checkmate6464,987099.36,632756,3,1.2,-,-,7910409125
438,Vladimir_2007S,986615.28,216363,28,1.2,-,-,531532916
439,RB116,979200.0,544000,8,-,-,-,407926679
440,Yoneesh,973995.0,885450,1,-,-,-,831907085
441,Vvvkcvkkvck,969000.0,57000,160,-,-,-,7900561453
442,u_eth,958100.0,871000,1,-,-,-,5074245642
443,Tati_noda,957836.0000000001,791600,1,1.1,-,-,223164353
444,6041999738,956974.2,368067,16,-,-,-,6041999738
445,yarohicho,951600.0,610000,2,1.3,-,-,1911387338
446,exit346,950425.1900000001,664633,1,1.3,-,-,2100506881
447,ALaw1182,950400.0,720000,1,1.2,-,-,1743345339
448,Lapin7774,942400.0,304000,21,-,-,-,355371571
449,Nezuko0620,936124.0,139720,57,-,-,-,6028649275
450,mrotar,930617.6,581636,6,-,-,-,883112568
451,rastashu,927300.0,843000,1,-,-,-,454292743
452,Inn2020,925977.6,514432,8,-,-,-,345149114
453,Vladimir99227,924440.0000000001,764000,1,1.1,-,-,6539285521
454,5898580536,919200.0,766000,2,-,-,-,5898580536
455,Crypto_miha,910000.0,910000,0,-,-,-,5835434348
456,EngineeringOfficeABA1,885553.8,520914,7,-,-,-,642747013
457,ministrelia0601,884057.6,552536,6,-,-,-,5008028401
458,konstr_olga,880401.6,489112,8,-,-,-,559959288
459,Jerolli,880096.8,216240,27,1.1,-,-,363394371
460,Quickmanlol,877052.0000000001,797320,0,1.1,-,-,7055626263
461,7108194839,875600.0000000001,796000,0,1.1,-,-,7108194839
462,ArtOfMassages,875264.0,547040,6,-,-,-,6999381040
463,lilly_lena,874000.0,460000,9,-,-,-,457365559
464,BomPaniss,863200.0,664000,3,-,-,-,8292308879
465,Margebus,847600.0,326000,16,-,-,-,1028493245
466,Kocherova_Elenka,842600.0000000001,766000,0,1.1,-,-,1526839948
467,polzovatelbbbb,840400.0000000001,764000,0,1.1,-,-,6784986419
468,LmaoLLLq,840400.0000000001,764000,0,1.1,-,-,6856821968
469,magnojezer,840400.0,764000,1,-,-,-,7740872150
470,doktor_lektor1,840000.0,300000,18,-,-,-,5401258355
471,7812223315,839800.0,323000,16,-,-,-,7812223315
472,Gennadiy_Dnepr,835240.0,334096,15,-,-,-,225782761
473,1544756804,829180.0000000001,753800,0,1.1,-,-,1544756804
474,sadoDUCKS,828800.0,518000,6,-,-,-,1376628984
475,Vvfccvcff,820260.0,55800,137,-,-,-,7302265767
476,AnnGae4ka,813120.0000000001,616000,2,1.1,-,-,542846406
477,TrueYAMA,809172.0,444600,4,1.3,-,-,1830055948
478,Tundecrypto,807300.0,621000,3,-,-,-,6221491790
479,Bbmant,798138.0000000001,725580,0,1.1,-,-,7291861935
480,mikesvetlov,796363.2,497727,6,-,-,-,835790243
481,8436995688,791700.0,609000,3,-,-,-,8436995688
482,8347001919,789729.0,117870,57,-,-,-,8347001919
483,Mixanik0704,787020.0,605400,3,-,-,-,6611940895
484,Andrei_Vasilev2,786484.8,436936,8,-,-,-,1053531149
485,cryptomaratos,777400.0,598000,3,-,-,-,1627093942
486,1177379524,775364.4,430758,5,1.2,-,-,1177379524
487,Albert_lain,775060.0,542000,1,1.3,-,-,681819236
488,2100605622,774972.2,455866,7,-,-,-,2100605622
489,FIA_L_K_A,774288.0,430160,8,-,-,-,1459812830
490,shulika_v,771795.0,257265,20,-,-,-,993963086
491,susu_1984,769935.6,305530,11,1.2,-,-,2065381225
492,darianohka,766790.0,766790,0,-,-,-,1882954913
493,Columbinbs,766080.0,59850,118,-,-,-,7935702405
494,LamboDiabl,766000.0,766000,0,-,-,-,1071269018
495,7337861837,764000.0,764000,0,-,-,-,7337861837
496,kyr57,762917.1000000001,210170,23,1.1,-,-,431535119
497,emerpuss29,762496.0,544640,4,-,-,-,5764942661
498,WindmillGig,749758.68,567999,1,1.2,-,-,5611341700
499,5028631175,742269.0000000001,674790,0,1.1,-,-,5028631175
500,Denyacomua,741420.0,741420,0,-,-,-,1043592651
501,mindmastering,739200.0000000001,420000,6,1.1,-,-,528852287
502,Tulibad,738720.0,324000,9,1.2,-,-,414435554
503,Godamn9,738100.0000000001,610000,1,1.1,-,-,6781456497
504,fishchukkonstanti,738100.0000000001,610000,1,1.1,-,-,1807087416
505,Vodikap,735000.0,210000,25,-,-,-,1944779797
506,S1m3tri,730870.0,522050,4,-,-,-,595524663
507,taktaz333,723913.4,517081,4,-,-,-,5980345673
508,RoVol_UR,712052.0,356026,10,-,-,-,428668317
509,evgenijpalmer,710320.0,273200,16,-,-,-,6964726372
510,YuriiSergi,710020.0,710020,0,-,-,-,1755907034
511,Negrito48,709217.6,545552,3,-,-,-,6227814722
512,7564132047,702630.72,487938,2,1.2,-,-,7564132047
513,life_debug_config,702000.0,468000,5,-,-,-,511481747
514,PROCLESSS,698109.72,528871,1,1.2,-,-,824228851
515,MAJINGILAN,690582.0,345291,10,-,-,-,1623149884
516,7497801333,685400.0,298000,13,-,-,-,7497801333
517,MegaStar83,685049.4,489321,4,-,-,-,7472177159
518,nkarmazova,680400.0,252000,17,-,-,-,330740690
519,5160038433,679800.0,618000,1,-,-,-,5160038433
520,OrangeVol86,679481.4,435565,2,1.3,-,-,5398352096
521,YuliyaVladova,675400.0,614000,0,1.1,-,-,645735067
522,7395885228,675268.4400000001,292324,11,1.1,-,-,7395885228
523,Blondanizm,672000.0,64000,95,-,-,-,8114217914
524,levite2509,671000.0,610000,0,1.1,-,-,585323093
525,Gisakhan,668800.0,608000,1,-,-,-,6721792583
526,Ehehdudub,665984.0,55040,111,-,-,-,7875432264
527,Zyroseee,662745.6000000001,502080,2,1.1,-,-,7103257871
528,bogdangoncharenko,658260.0,329130,10,-,-,-,1619819735
529,sucrs3,654368.0,327184,10,-,-,-,7183114516
530,ollec06,653570.06,457042,3,1.1,-,-,5734339216
531,Kucherrrro,649404.0,309240,11,-,-,-,1102833966
532,komarado8,649000.0,147500,34,-,-,-,1891262279
533,Surprise9011,648000.0,540000,0,1.2,-,-,1274270464
534,Lorenzo_bob,647452.7999999999,539544,0,1.2,-,-,1782435499
535,vladpoznyak97,644000.0,460000,4,-,-,-,1447753463
536,Revtyuh,640354.8,533629,2,-,-,-,1544581622
537,A_O_A_07,626340.0,438000,1,1.3,-,-,1829612750
538,dimspradipta,623768.2000000001,567062,0,1.1,-,-,162771742
539,vet_p,620136.0,104400,44,1.1,-,-,149497009
540,Soleru1990,616000.0,385000,6,-,-,-,5782089683
541,gusobnim,613470.0,429000,3,1.1,-,-,1472237454
542,Dfvest,613312.0,438080,4,-,-,-,5626632298
543,kinguri_san,608341.2,506951,2,-,-,-,6716935574
544,llleeegggeeennntttuuurrraaa,608000.0,608000,0,-,-,-,5623408008
545,angel1na756,608000.0,608000,0,-,-,-,1343254935
546,GeanPR,607773.6,506478,2,-,-,-,7038125586
547,7085431693,606450.0,606450,0,-,-,-,7085431693
548,Vassilli0,591070.2,281462,11,-,-,-,8139540457
549,Trinitybum,588800.0,51200,105,-,-,-,7680090150
550,gtyufd44,587979.6,452292,3,-,-,-,6735858934
551,fox888i,581407.2,484506,2,-,-,-,470465514
552,Damesn,578800.0,578800,0,-,-,-,6612971126
553,5150453789,573364.0,260620,12,-,-,-,5150453789
554,7980087011,572336.7,440259,3,-,-,-,7980087011
555,Deymess,572250.0,476875,2,-,-,-,7133288825
556,Iriska1006,572000.0,520000,1,-,-,-,896954495
557,Olegvickol,568881.2,334636,7,-,-,-,5389690408
558,Enmanuel443,568368.0,315760,8,-,-,-,7080046419
559,8087257421,567795.2,405568,4,-,-,-,8087257421
560,DavlatMar,561600.0,468000,2,-,-,-,6696594610
561,Kingjoab,561511.5,340310,5,1.1,-,-,2135000748
562,Evgeniaven77,556600.0,460000,1,1.1,-,-,828307911
563,8060747034,550718.4,458932,2,-,-,-,8060747034
564,Sahree_22,548433.6,166192,23,-,-,-,1880412567
565,Pugalo800,537820.7999999999,407440,1,1.2,-,-,5970833383
566,vea665,536925.0,214770,15,-,-,-,5183190740
567,vea216,534324.0,254440,11,-,-,-,1281093452
568,salsarafa,532800.0,296000,8,-,-,-,205665509
569,yangchigi,531828.0,312840,7,-,-,-,639200267
570,7089545469,531143.6,230932,13,-,-,-,7089545469
571,Temlisol2277,531000.0,531000,0,-,-,-,7209525995
572,6885164100,528568.04,369628,1,1.3,-,-,6885164100
573,7687458170,528037.9500000001,320023,5,1.1,-,-,7687458170
574,zloyguru,527904.0,112320,37,-,-,-,332817170
575,7187491219,523368.0,290760,8,-,-,-,7187491219
576,5114560326,521789.4,474354,1,-,-,-,5114560326
577,GGezzzzzzz,519200.0,472000,1,-,-,-,6473980982
578,Pargatsingh111,515724.0,234420,12,-,-,-,6653035569
579,vanichart,515550.0,429625,2,-,-,-,452390659
580,6052880764,514956.0,396120,0,1.3,-,-,6052880764
581,Mc_JPP,514402.0,367430,4,-,-,-,285990583
582,keisuke1987,512160.00000000006,291000,6,1.1,-,-,65671538
583,Nastua_Nastusha,509646.0,509646,0,-,-,-,240324260
584,8002596827,505505.00000000006,131300,25,1.1,-,-,8002596827
585,477708500,504400.8,420334,2,-,-,-,477708500
586,Nogarojca87,503556.0,251778,10,-,-,-,5353519513
587,boltikova,502500.0,335000,5,-,-,-,569256146
588,5205400470,499800.0,333200,5,-,-,-,5205400470
589,eraybtc,495646.2,354033,4,-,-,-,381955491
590,FoX0147852FoX,493406.0,493406,0,-,-,-,1794197937
591,Serejkka23,487200.0,348000,4,-,-,-,5152187988
592,PieroElSolo,486462.2,347473,4,-,-,-,1724215461
593,Mrdhans,482970.0,482970,0,-,-,-,1183922288
594,7763194818,480920.00000000006,437200,0,1.1,-,-,7763194818
595,Mukolajchic,478178.8,434708,1,-,-,-,1680421632
596,Ty3_6_9,477000.0,477000,0,-,-,-,1651738260
597,Greg4x,475200.0,396000,2,-,-,-,505939124
598,consterion,474603.80000000005,139180,21,1.1,-,-,273198411
599,karetnik,473720.0,236860,10,-,-,-,223222203
600,yur_mor235,467919.2,334228,4,-,-,-,1947314625
601,demy_btc,460831.80000000005,322260,3,1.1,-,-,5305424270
602,Savebat,460000.0,460000,0,-,-,-,1051550488
603,BezFona,458880.0,382400,2,-,-,-,394036065
604,Mr_Tcm,456820.0,351400,3,-,-,-,1508982442
605,figgisch,456780.0,304520,5,-,-,-,1112268173
606,Eidolon2244,456170.00000000006,377000,1,1.1,-,-,490031968
607,naimstav,454000.0,454000,0,-,-,-,119472428
608,cyberislands,448140.0,407400,1,-,-,-,6539056768
609,8052899884,442447.6,316034,4,-,-,-,8052899884
610,Scorp2022,441000.0,294000,5,-,-,-,874446801
611,Angry_1,438306.0,292204,5,-,-,-,325423439
612,nonicknm,438100.0,337000,3,-,-,-,308631768
613,RickySanchz,437625.0,291750,5,-,-,-,7000856934
614,jgIPjT,436800.0,364000,2,-,-,-,7026947448
615,wise79RF,435679.5,229305,9,-,-,-,1026223523
616,anatoli_dabyshuk,434196.0,206760,11,-,-,-,5311925719
617,Cthors,431286.0,287524,5,-,-,-,2075130615
618,Ruslanoni,430894.8,359079,2,-,-,-,1959857870
619,dmitryklest,430459.2,358716,2,-,-,-,729609155
620,cryiser35,430007.5,330775,3,-,-,-,6903773599
621,Cooljeck,421200.5,247765,7,-,-,-,1329040762
622,barbabianca80,419926.5,279951,5,-,-,-,652478174
623,iramag1,419910.0,419910,0,-,-,-,1553618679
624,archy_like,414000.0,345000,2,-,-,-,486517467
625,kaaarlp,413160.0,375600,1,-,-,-,5921607767
626,Eyes075g,412920.0,275280,5,-,-,-,6359033119
627,Karina_DOZ,412128.2,374662,1,-,-,-,1525677547
628,8143532564,412100.0,317000,3,-,-,-,8143532564
629,Le_no_kk,406321.5,270881,5,-,-,-,757886518
630,ogyrez23,405064.0,368240,1,-,-,-,1010975870
631,Josebriceno1,404583.85000000003,216355,7,1.1,-,-,5137950403
632,HuracanTerapia,402213.9,365649,1,-,-,-,497486394
633,Alluringcherished,400400.0,364000,1,-,-,-,7138754521
634,gut_Zoobenthoic,400400.0,364000,1,-,-,-,7531726516
635,Antifowlunacted,400400.0,364000,1,-,-,-,7492604004
636,yDTWRa,400400.0,364000,1,-,-,-,7230739629
637,Kriver9,398750.0,398750,0,-,-,-,1511339605
638,chrysler777,398010.0,398010,0,-,-,-,5100373117
639,Barbality,395993.07000000007,327267,1,1.1,-,-,6704541455
640,8017785357,395678.4,304368,3,-,-,-,8017785357
641,keisuke19870616,390600.0,279000,4,-,-,-,7073712514
642,MOA123777,390000.0,150000,16,-,-,-,6508151935
643,mor_sava,389818.0,299860,3,-,-,-,5601955302
644,d_maestro,388800.0,243000,6,-,-,-,748902831
645,VKSdkx,384800.0,296000,3,-,-,-,7252002189
646,mechanic47ru,383080.8,319234,2,-,-,-,6663619473
647,suman279,382368.0,273120,4,-,-,-,5428900652
648,rossahottie,380342.4,237714,6,-,-,-,6788261845
649,Perfyx,378436.3,344033,1,-,-,-,6138648437
650,SpoG14,375000.0,150000,15,-,-,-,7179114624
651,496939198,373120.0,373120,0,-,-,-,496939198
652,NS_GaT,369388.5,246259,5,-,-,-,5449576216
653,7604198105,368108.0,368108,0,-,-,-,7604198105
654,mejnaain,366300.0,333000,1,-,-,-,8067866852
655,MoneyForYou99,366282.0,192780,9,-,-,-,777256257
656,capjoe38,366014.0,332740,1,-,-,-,505285016
657,Partyzan123,366000.0,305000,2,-,-,-,87429490
658,oksanroman,365508.0,281160,3,-,-,-,512558752
659,MmDNcF,364000.0,364000,0,-,-,-,7395488686
660,Sexiness_addicted,364000.0,364000,0,-,-,-,7522525232
661,mandrill_Enormously,364000.0,364000,0,-,-,-,7363997216
662,CololiteJaborin,364000.0,364000,0,-,-,-,7002861208
663,hZHkdv,364000.0,364000,0,-,-,-,6540110162
664,Aitch_1801,364000.0,364000,0,-,-,-,7281451668
665,Organismalvmintegral,364000.0,364000,0,-,-,-,7020678044
666,Chipmunk_dreaminess,364000.0,364000,0,-,-,-,7445518104
667,camdenPolyphone,364000.0,364000,0,-,-,-,6445140878
668,entredeux_brigandine,364000.0,364000,0,-,-,-,6421362792
669,Amaren19,363412.4,213772,7,-,-,-,1293434056
670,MrBigPand,361473.0,172130,11,-,-,-,1319359943
671,AlexeiN85,359662.0,359662,0,-,-,-,1175868704
672,BabinEvgen1,359623.44,272442,1,1.2,-,-,1780057518
673,MSist_SUI,359171.8,276286,3,-,-,-,1271099926
674,Panker85,358524.0,298770,2,-,-,-,5449774030
675,ArtVost,355320.0,253800,4,-,-,-,662381209
676,fnBMmC,355200.0,296000,2,-,-,-,6689667019
677,leFXSl,355200.0,296000,2,-,-,-,6677453680
678,waddie_Dates,355200.0,296000,2,-,-,-,7237571590
679,Kir290,354836.8,221773,6,-,-,-,2132687826
680,JoostLint,353462.4,294552,2,-,-,-,5278925766
681,cheburahapnz,352800.0,294000,2,-,-,-,131405280
682,yalomask,352110.0,291000,1,1.1,-,-,846523374
683,KhVYFY,351000.0,270000,3,-,-,-,7375034030
684,Solguz3,350634.0,350634,0,-,-,-,909668442
685,5880147663,347450.0,347450,0,-,-,-,5880147663
686,Eaalex,346800.3,315273,1,-,-,-,526923301
687,Sergey9k,343398.0,283800,1,1.1,-,-,438476031
688,cryptocrash15,342340.0,342340,0,-,-,-,1721941977
689,Imprudential_1872,338800.0,308000,1,-,-,-,7112942868
690,HopiumLast,335500.0,305000,1,-,-,-,6018976994
691,OlegNovikov0111,335418.0,279515,2,-,-,-,5344766592
692,Marina_tigra1974,335361.0,223574,5,-,-,-,875709950
693,oslo36,331200.0,138000,14,-,-,-,782132161
694,T011XA,330844.8,300768,1,-,-,-,1065914192
695,caglarcrypto,330540.1,300491,1,-,-,-,1518593400
696,ymka_jk,330000.0,300000,1,-,-,-,796224140
697,folken111,329235.4,253258,3,-,-,-,5560585511
698,artsimpatiya,328692.0,273910,2,-,-,-,480441622
699,Biosynthesis_Labyrinth,325600.0,296000,1,-,-,-,7493347858
700,Parzifal5,325556.0,232540,4,-,-,-,1036328132
701,Margo_88,324661.7,295147,1,-,-,-,294090781
702,maxx2475,322197.6,268498,2,-,-,-,797278609
703,5247436344,321505.8,229647,4,-,-,-,5247436344
704,ARlNSH,321165.6,229404,4,-,-,-,377981897
705,jannidepp,320305.2,266921,0,1.2,-,-,2036553079
706,olanrl,319838.0,139060,13,-,-,-,5325535418
707,UA6NP,319008.3,245391,3,-,-,-,966454304
708,ITShymkent,317088.0,176160,8,-,-,-,303956438
709,investor100rub,315700.0,287000,1,-,-,-,6081762407
710,ivanke9000,315080.0,315080,0,-,-,-,7100693230
711,adrianholo,314988.0,262490,2,-,-,-,6946829475
712,682071409,314578.0,285980,1,-,-,-,682071409
713,7997722479,314500.0,314500,0,-,-,-,7997722479
714,Innesa0707,314000.0,314000,0,-,-,-,549287747
715,Ancouch,312400.0,284000,0,1.1,-,-,1049852601
716,alexander3891,312300.0,173500,8,-,-,-,293684864
717,Aprokz,311353.0,163870,9,-,-,-,6870603710
718,6853128075,311068.8,259224,2,-,-,-,6853128075
719,theownerofabook,310530.0,235250,1,1.2,-,-,1596765420
720,upseek_soling,308000.0,308000,0,-,-,-,7516341451
721,photogenous1998,308000.0,308000,0,-,-,-,7448211632
722,KwQGLZ,308000.0,308000,0,-,-,-,7280652682
723,5290557621,305000.0,305000,0,-,-,-,5290557621
724,neti96,304200.0,304200,0,-,-,-,5427142064
725,narksu,304000.0,304000,0,-,-,-,192343819
726,MisterFess,300000.0,300000,0,-,-,-,135797247
727,1286696462,299010.0,199340,5,-,-,-,1286696462
728,7054495942,296856.0,82460,26,-,-,-,7054495942
729,ken667788,295792.2,268902,0,1.1,-,-,1480317913
730,MikePatt,294928.0,184330,6,-,-,-,1431509805
731,1135019895,294788.0,226760,3,-,-,-,1135019895
732,BCGjr318,292560.0,292560,0,-,-,-,5453988030
733,kmnhy0302,292376.4,243647,2,-,-,-,5343019184
734,1196361899,290514.0,207510,4,-,-,-,1196361899
735,7555309305,290476.8,201720,2,1.2,-,-,7555309305
736,Davlatic,290400.0,264000,1,-,-,-,7755207063
737,sanoseke,288600.0,222000,3,-,-,-,1304608658
738,zYqQVC,288000.0,160000,8,-,-,-,7478084074
739,Simwa80,285345.0,190230,5,-,-,-,69226730
740,i588261236b,285000.0,150000,9,-,-,-,6318161715
741,FinnoCr,283500.0,236250,2,-,-,-,360281767
742,Mehdishakeri1402,283394.4,236162,2,-,-,-,6245397289
743,borya12135,281898.0,234915,2,-,-,-,5384183927
744,machisann,280800.0,144000,5,1.3,-,-,1875667875
745,tesco23,280074.2,200053,4,-,-,-,5948589830
746,apron_Mesel,280000.0,280000,0,-,-,-,7084608690
747,Mdranik96,280000.0,280000,0,-,-,-,7176334053
748,kBcjsL,280000.0,280000,0,-,-,-,7048517008
749,HeqGBF,280000.0,280000,0,-,-,-,6989747091
750,Dmc_88,277200.0,140000,8,1.1,-,-,6419109512
751,ratfm,276848.0,212960,3,-,-,-,110012229
752,tommy05111,276318.0,102340,17,-,-,-,5362352779
753,CAWA3012,276230.0,276230,0,-,-,-,1246363272
754,SmithKron,276100.0,251000,1,-,-,-,482762397
755,choponata,275614.0,145060,9,-,-,-,6908532167
756,jjw466,275600.0,212000,3,-,-,-,143821367
757,7938466079,275574.0,211980,3,-,-,-,7938466079
758,ladadens1995,275472.0,229560,2,-,-,-,6893279905
759,drsenna26,275310.0,119700,13,-,-,-,1738604880
760,mikaamr,273089.30000000005,248263,0,1.1,-,-,1213187742
761,Cringingly_strumatic,272000.0,160000,7,-,-,-,7243285002
762,5540970666,270600.0,164000,5,1.1,-,-,5540970666
763,QyVAHx,270000.0,270000,0,-,-,-,6066685119
764,Sapotasupershow,270000.0,270000,0,-,-,-,7143165658
765,taunting_Urinaries,270000.0,270000,0,-,-,-,6728820528
766,KydPcB,270000.0,270000,0,-,-,-,7474194873
767,Leonid557,269850.0,192750,4,-,-,-,1481688099
768,Arling49,269720.0,245200,1,-,-,-,727665827
769,7817622240,269281.1,244801,1,-,-,-,7817622240
770,6783623656,269208.0,74780,26,-,-,-,6783623656
771,StillBull1sh,267658.8,223049,2,-,-,-,1944528843
772,viktor_stor,267436.0,205720,3,-,-,-,1302240955
773,cocoy2013,267273.5,205595,3,-,-,-,1237797559
774,768253122,267020.8,166888,6,-,-,-,768253122
775,izallouh,266700.0,266700,0,-,-,-,736180658
776,1790603191,266560.0,95200,18,-,-,-,1790603191
777,n_i_n_a_o,262500.0,175000,5,-,-,-,793283539
778,telegaolegas,262252.0,262252,0,-,-,-,5284785220
779,dana121067o,261650.0,261650,0,-,-,-,6884410033
780,Kiber_Kotleta_bot,261360.0,237600,1,-,-,-,406004984
781,Makc_frolov,260613.6,200472,3,-,-,-,332645879
782,DAV197726,259380.0,235800,1,-,-,-,180107873
783,dominoshka_1980,259332.7,235757,1,-,-,-,1201853658
784,7043590802,258368.0,234880,1,-,-,-,7043590802
785,vxewdn,258000.0,172000,5,-,-,-,7151123791
786,LewanowP,257890.0,257890,0,-,-,-,1036009578
787,Revtorp,257625.0,171750,5,-,-,-,6812271089
788,Arantirr,257400.0,171600,5,-,-,-,147157127
789,Stas_Tsapurin,256476.0,233160,1,-,-,-,985874796
790,mWUwSs,256000.0,160000,6,-,-,-,7464009643
791,Perplexedaurite,256000.0,160000,6,-,-,-,7112604686
792,kranec,255440.0,255440,0,-,-,-,806344632
793,6445257567,254880.0,84960,20,-,-,-,6445257567
794,yurikomar,252855.4,180611,4,-,-,-,724052029
795,vluko4,252410.0,252410,0,-,-,-,5955643091
796,Frienki_Loman,252000.0,180000,4,-,-,-,1882854320
797,Romario_Goldinni,251780.0,251780,0,-,-,-,1296513970
798,LordBonxi,251201.6,193232,3,-,-,-,5110638937
799,7590447502,251006.0,179290,4,-,-,-,7590447502
800,Jlouo,247081.5,164721,5,-,-,-,7346126634
801,8099515883,246940.1,224491,1,-,-,-,8099515883
802,CAWA30,246900.0,205750,2,-,-,-,1110492008
803,jerald0926,246050.0,129500,9,-,-,-,1545247518
804,CryptologSan,245032.7,222757,1,-,-,-,6553349354
805,8020207578,244000.0,244000,0,-,-,-,8020207578
806,skoty72,243500.0,243500,0,-,-,-,249767927
807,8098689662,243256.0,187120,3,-,-,-,8098689662
808,Grinoder,242992.0,151870,6,-,-,-,877607411
809,Yuri_I1off,242430.0,161620,5,-,-,-,5194555928
810,Ning310,241519.6,172514,4,-,-,-,6424183132
811,Antoniowfa,240517.2,115080,9,1.1,-,-,1124057555
812,7169306135,240160.80000000002,198480,1,1.1,-,-,7169306135
813,brydges_1941,240000.0,160000,5,-,-,-,6354502317
814,GVqPQH,240000.0,160000,5,-,-,-,7357609898
815,Loment2043,240000.0,160000,5,-,-,-,7508752384
816,presecuringPalmiped,240000.0,160000,5,-,-,-,7416206053
817,sNicks777,239400.0,171000,4,-,-,-,1300152411
818,cristian_amaya_2025,238480.0,238480,0,-,-,-,1423739671
819,Chanix10,238480.0,216800,1,-,-,-,1021885012
820,azistek,238290.0,238290,0,-,-,-,5811242274
821,alexgoodini13,237480.0,197900,2,-,-,-,7237970931
822,licht6q,237228.0,197690,2,-,-,-,5206082071
823,petrusura,236786.0,215260,1,-,-,-,402923680
824,Raaa_993,235786.0,76060,21,-,-,-,7439753203
825,Burzum6363,235063.2,195886,2,-,-,-,899676012
826,Mutine_1822,234000.0,156000,5,-,-,-,7113506681
827,Mehak1999,232837.0,211670,1,-,-,-,934733060
828,Serginio777,232416.80000000002,192080,1,1.1,-,-,505679114
829,AlexPochtar,230454.9,177273,3,-,-,-,563872807
830,Vaibhavkhade,230064.0,191720,2,-,-,-,556203641
831,bordashik,230020.0,230020,0,-,-,-,422527704
832,BukvaUuuuuuu,229179.72000000003,173621,2,1.1,-,-,642548522
833,7140465531,228800.0,208000,1,-,-,-,7140465531
834,madamMNG,228283.0,207530,1,-,-,-,1297190626
835,7784156077,227360.0,227360,0,-,-,-,7784156077
836,Matviy123q,227000.0,227000,0,-,-,-,5478832646
837,NazarKaleniuk,227000.0,227000,0,-,-,-,8400749520
838,gartur061,226200.0,174000,3,-,-,-,376147801
839,unit4440,225060.00000000003,186000,1,1.1,-,-,7514395360
840,i588261236bi,225000.0,150000,5,-,-,-,6991783063
841,jack5daniels,224720.0,224720,0,-,-,-,1279626845
842,Barfein11,224400.0,204000,1,-,-,-,827023195
843,ZFiJJH,224000.0,160000,4,-,-,-,7546051027
844,Castawaysindexical,224000.0,160000,4,-,-,-,7090150965
845,vBdGjw,224000.0,160000,4,-,-,-,7377834102
846,braggersDetail,224000.0,160000,4,-,-,-,7487765910
847,ArtillerLivyer,224000.0,160000,4,-,-,-,7525420387
848,mittenBatten,223600.0,172000,3,-,-,-,7259856494
849,WeiCT404,222915.0,202650,1,-,-,-,1759527732
850,Missionalis,221904.0,184920,2,-,-,-,7101192740
851,liprik0n,221520.0,142000,2,1.3,-,-,449360979
852,Artem15032002,220759.5,169815,3,-,-,-,672401465
853,leocrypto6,219300.0,129000,7,-,-,-,6739731217
854,Nadezhda1317,218640.0,182200,2,-,-,-,721115567
855,pinkwhale7,218304.0,181920,2,-,-,-,1006189819
856,paanogawinvlogronald,217080.0,180900,2,-,-,-,7165853727
857,tudotb,216942.6,154959,4,-,-,-,1944135500
858,nastealittle,216357.96,138691,3,1.2,-,-,1307951914
859,1809226743,215701.2,179751,2,-,-,-,1809226743
860,5756680591,215325.0,143550,5,-,-,-,5756680591
861,1288660628,215292.00000000003,163100,2,1.1,-,-,1288660628
862,catchoy,214687.0,195170,1,-,-,-,1640381331
863,AlexanderRu77,214500.0,150000,1,1.3,-,-,1490855076
864,Momo9340,213421.0,164170,3,-,-,-,7881136175
865,1371643683,213048.0,193680,1,-,-,-,1371643683
866,Zaytsev0601,212971.2,177476,2,-,-,-,1211189603
867,Grinch_op,211666.0,162820,3,-,-,-,6021094369
868,hiijingle,211200.0,24000,78,-,-,-,7609905487
869,1040124548,210949.2,175791,2,-,-,-,1040124548
870,artur89908990,210375.0,191250,1,-,-,-,1366876119
871,AlekseiTimoschuk,210150.0,70050,20,-,-,-,884534574
872,a_l_exandr,210000.0,210000,0,-,-,-,5236520486
873,aroumejor,209293.7,172970,1,1.1,-,-,550865056
874,1783273435,208963.2,174136,2,-,-,-,1783273435
875,cJiQPo,208000.0,160000,3,-,-,-,7443290908
876,Cruche_stimulancy,208000.0,160000,3,-,-,-,7504183236
877,2036525234,207164.1,188331,1,-,-,-,2036525234
878,Arushisandhu,206431.0,121430,7,-,-,-,7083654819
879,Seal_silicon,206400.0,172000,2,-,-,-,7255914396
880,Eliminator1901,206400.0,172000,2,-,-,-,7415581283
881,Ldfl04,206289.2,158684,3,-,-,-,1023424675
882,TheLordConstantine,205942.0,187220,1,-,-,-,127429318
883,DeTeKTuB,205920.0,187200,1,-,-,-,203658785
884,banjiha,205524.0,186840,1,-,-,-,1735753265
885,EvKhl,205283.0,157910,3,-,-,-,804304664
886,gaston3k,205248.0,171040,2,-,-,-,6956455487
887,lybinav,203878.4,185344,1,-,-,-,1034886852
888,emourgues,203082.0,184620,1,-,-,-,5257285489
889,oleksandracherednychenko73,202800.0,156000,3,-,-,-,7799055757
890,alcyone_2010,202800.0,156000,3,-,-,-,7388113854
891,GaXLfj,202800.0,156000,3,-,-,-,7279282166
892,kirill_korolevich,202800.0,156000,3,-,-,-,330359095
893,Andvanguard,202543.6,144674,4,-,-,-,6735835856
894,repassablelandings,202400.0,184000,1,-,-,-,7465861204
895,adman2017,202400.0,184000,1,-,-,-,7526379685
896,beaulieu_1976,202400.0,184000,1,-,-,-,7410295316
